Detected Component: I1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:0 G31:0 G31:0 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:-0.001 G31:0 G31:0.001 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: V1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R2
G11:0 G11:0 G11:0 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
G11:0 G11:0 G11:0 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R1
G11:0.001 G11:0 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R2
G11:0.001001 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
G11:0.001001 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: C1
G11:1 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Time,N001,N002,N003,N004,C1,L1,R2,R1,V1,I1,
0.00878,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008781,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008782,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008783,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008784,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008785,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008786,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008787,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008788,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008789,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00879,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008791,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008792,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008793,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008794,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008795,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008796,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008797,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008798,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008799,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0088,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008801,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008802,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008803,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008804,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008805,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008806,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008807,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008808,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008809,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00881,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008811,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008812,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008813,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008814,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008815,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008816,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008817,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008818,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008819,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00882,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008821,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008822,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008823,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008824,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008825,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008826,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008827,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008828,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008829,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00883,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008831,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008832,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008833,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008834,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008835,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008836,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008837,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008838,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008839,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00884,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008841,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008842,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008843,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008844,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008845,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008846,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008847,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008848,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008849,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00885,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008851,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008852,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008853,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008854,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008855,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008856,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008857,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008858,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008859,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00886,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008861,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008862,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008863,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008864,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008865,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008866,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008867,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008868,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008869,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00887,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008871,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008872,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008873,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008874,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008875,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008876,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008877,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008878,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008879,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00888,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008881,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008882,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008883,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008884,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008885,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008886,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008887,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008888,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008889,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00889,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008891,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008892,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008893,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008894,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008895,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008896,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008897,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008898,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008899,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0089,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008901,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008902,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008903,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008904,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008905,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008906,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008907,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008908,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008909,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00891,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008911,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008912,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008913,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008914,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008915,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008916,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008917,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008918,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008919,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00892,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008921,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008922,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008923,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008924,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008925,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008926,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008927,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008928,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008929,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00893,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008931,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008932,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008933,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008934,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008935,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008936,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008937,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008938,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008939,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00894,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008941,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008942,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008943,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008944,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008945,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008946,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008947,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008948,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008949,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00895,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008951,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008952,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008953,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008954,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008955,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008956,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008957,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008958,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008959,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00896,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008961,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008962,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008963,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008964,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008965,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008966,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008967,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008968,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008969,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00897,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008971,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008972,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008973,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008974,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008975,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008976,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008977,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008978,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008979,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00898,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008981,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008982,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008983,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008984,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008985,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008986,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008987,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008988,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008989,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00899,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008991,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008992,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008993,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008994,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008995,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008996,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008997,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008998,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.008999,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009001,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009002,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009003,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009004,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009005,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009006,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009007,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009008,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009009,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00901,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009011,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009012,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009013,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009014,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009015,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009016,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009017,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009018,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009019,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00902,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009021,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009022,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009023,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009024,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009025,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009026,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009027,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009028,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009029,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00903,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009031,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009032,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009033,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009034,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009035,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009036,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009037,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009038,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009039,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00904,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009041,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009042,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009043,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009044,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009045,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009046,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009047,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009048,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009049,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00905,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009051,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009052,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009053,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009054,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009055,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009056,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009057,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009058,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009059,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00906,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009061,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009062,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009063,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009064,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009065,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009066,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009067,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009068,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009069,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00907,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009071,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009072,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009073,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009074,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009075,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009076,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009077,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009078,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009079,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00908,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009081,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009082,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.009083,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
